transaction_id,stage_id,event_timestamp,stage_status,error_code
TXN00011477,2,2026-08-14 20:09:27.283,SUCCESS,ERR_SUCCESS
TXN00011477,3,2026-08-14 20:09:27.391,SUCCESS,ERR_SUCCESS
TXN00011477,4,2026-08-14 20:09:27.562,SUCCESS,ERR_SUCCESS
TXN00011477,5,2026-08-14 20:09:27.744,SUCCESS,ERR_SUCCESS
TXN00011477,6,2026-08-14 20:09:27.991,SUCCESS,ERR_SUCCESS
TXN00011477,7,2026-08-14 20:09:28.205,SUCCESS,ERR_SUCCESS
TXN00011478,1,2026-08-11 00:48:03.197,SUCCESS,ERR_SUCCESS
TXN00011478,2,2026-08-11 00:48:03.287,SUCCESS,ERR_SUCCESS
TXN00011478,3,2026-08-11 00:48:03.566,SUCCESS,ERR_SUCCESS
TXN00011478,4,2026-08-11 00:48:03.627,SUCCESS,ERR_SUCCESS
TXN00011478,5,2026-08-11 00:48:03.796,SUCCESS,ERR_SUCCESS
TXN00011478,6,2026-08-11 00:48:04.056,SUCCESS,ERR_SUCCESS
TXN00011478,7,2026-08-11 00:48:04.233,SUCCESS,ERR_SUCCESS
TXN00011479,1,2026-08-18 20:05:30.155,SUCCESS,ERR_SUCCESS
TXN00011479,2,2026-08-18 20:05:30.392,SUCCESS,ERR_SUCCESS
TXN00011479,3,2026-08-18 20:05:30.504,SUCCESS,ERR_SUCCESS
TXN00011479,4,2026-08-18 20:05:30.638,FAILED,ERR_TD_01
TXN00011480,1,2026-08-15 05:09:53.191,SUCCESS,ERR_SUCCESS
TXN00011480,2,2026-08-15 05:09:53.262,SUCCESS,ERR_SUCCESS
TXN00011480,3,2026-08-15 05:09:53.423,SUCCESS,ERR_SUCCESS
TXN00011480,4,2026-08-15 05:09:53.664,SUCCESS,ERR_SUCCESS
TXN00011480,5,2026-08-15 05:09:53.837,SUCCESS,ERR_SUCCESS
TXN00011480,6,2026-08-15 05:09:53.912,SUCCESS,ERR_SUCCESS
TXN00011480,7,2026-08-15 05:09:54.209,SUCCESS,ERR_SUCCESS
TXN00011481,1,2026-08-20 13:25:17.112,SUCCESS,ERR_SUCCESS
TXN00011481,2,2026-08-20 13:25:17.175,SUCCESS,ERR_SUCCESS
TXN00011481,3,2026-08-20 13:25:17.464,SUCCESS,ERR_SUCCESS
TXN00011481,4,2026-08-20 13:25:17.673,SUCCESS,ERR_SUCCESS
TXN00011481,5,2026-08-20 13:25:17.954,SUCCESS,ERR_SUCCESS
TXN00011481,6,2026-08-20 13:25:18.131,SUCCESS,ERR_SUCCESS
TXN00011481,7,2026-08-20 13:25:18.211,SUCCESS,ERR_SUCCESS
TXN00011482,1,2026-08-21 12:04:48.140,SUCCESS,ERR_SUCCESS
TXN00011482,2,2026-08-21 12:04:48.308,SUCCESS,ERR_SUCCESS
TXN00011482,3,2026-08-21 12:04:48.542,SUCCESS,ERR_SUCCESS
TXN00011482,4,2026-08-21 12:04:48.805,SUCCESS,ERR_SUCCESS
TXN00011482,5,2026-08-21 12:04:48.925,SUCCESS,ERR_SUCCESS
TXN00011482,6,2026-08-21 12:04:49.208,SUCCESS,ERR_SUCCESS
TXN00011482,7,2026-08-21 12:04:49.267,SUCCESS,ERR_SUCCESS
TXN00011483,1,2026-08-18 21:34:01.274,SUCCESS,ERR_SUCCESS
TXN00011483,2,2026-08-18 21:34:01.571,SUCCESS,ERR_SUCCESS
TXN00011483,3,2026-08-18 21:34:01.659,SUCCESS,ERR_SUCCESS
TXN00011483,4,2026-08-18 21:34:01.783,SUCCESS,ERR_SUCCESS
TXN00011483,5,2026-08-18 21:34:01.885,SUCCESS,ERR_SUCCESS
TXN00011483,6,2026-08-18 21:34:01.980,SUCCESS,ERR_SUCCESS
TXN00011483,7,2026-08-18 21:34:02.101,SUCCESS,ERR_SUCCESS
TXN00011484,1,2026-08-05 14:50:26.130,SUCCESS,ERR_SUCCESS
TXN00011484,2,2026-08-05 14:50:26.185,SUCCESS,ERR_SUCCESS
TXN00011484,3,2026-08-05 14:50:26.361,SUCCESS,ERR_SUCCESS
TXN00011484,4,2026-08-05 14:50:26.516,SUCCESS,ERR_SUCCESS
TXN00011484,5,2026-08-05 14:50:26.775,SUCCESS,ERR_SUCCESS
TXN00011484,6,2026-08-05 14:50:26.973,SUCCESS,ERR_SUCCESS
TXN00011484,7,2026-08-05 14:50:27.024,SUCCESS,ERR_SUCCESS
TXN00011485,1,2026-08-13 06:23:51.077,SUCCESS,ERR_SUCCESS
TXN00011485,2,2026-08-13 06:23:51.307,SUCCESS,ERR_SUCCESS
TXN00011485,3,2026-08-13 06:23:51.405,SUCCESS,ERR_SUCCESS
TXN00011485,4,2026-08-13 06:23:51.569,SUCCESS,ERR_SUCCESS
TXN00011485,5,2026-08-13 06:23:51.662,SUCCESS,ERR_SUCCESS
TXN00011485,6,2026-08-13 06:23:51.841,SUCCESS,ERR_SUCCESS
TXN00011485,7,2026-08-13 06:23:51.975,SUCCESS,ERR_SUCCESS
TXN00011486,1,2026-08-21 15:52:32.086,SUCCESS,ERR_SUCCESS
TXN00011486,2,2026-08-21 15:52:32.343,SUCCESS,ERR_SUCCESS
TXN00011486,3,2026-08-21 15:52:32.552,SUCCESS,ERR_SUCCESS
TXN00011486,4,2026-08-21 15:52:32.665,SUCCESS,ERR_SUCCESS
TXN00011486,5,2026-08-21 15:52:32.736,SUCCESS,ERR_SUCCESS
TXN00011486,6,2026-08-21 15:52:32.954,SUCCESS,ERR_SUCCESS
TXN00011486,7,2026-08-21 15:52:33.204,SUCCESS,ERR_SUCCESS
TXN00011487,1,2026-08-17 02:21:54.141,SUCCESS,ERR_SUCCESS
TXN00011487,2,2026-08-17 02:21:54.283,SUCCESS,ERR_SUCCESS
TXN00011487,3,2026-08-17 02:21:54.475,SUCCESS,ERR_SUCCESS
TXN00011487,4,2026-08-17 02:21:54.672,SUCCESS,ERR_SUCCESS
TXN00011487,5,2026-08-17 02:21:54.816,SUCCESS,ERR_SUCCESS
TXN00011487,6,2026-08-17 02:21:54.892,SUCCESS,ERR_SUCCESS
TXN00011487,7,2026-08-17 02:21:55.189,SUCCESS,ERR_SUCCESS
TXN00011488,1,2026-08-18 04:33:20.231,SUCCESS,ERR_SUCCESS
TXN00011488,2,2026-08-18 04:33:20.490,SUCCESS,ERR_SUCCESS
TXN00011488,3,2026-08-18 04:33:20.687,SUCCESS,ERR_SUCCESS
TXN00011488,4,2026-08-18 04:33:20.926,SUCCESS,ERR_SUCCESS
TXN00011488,5,2026-08-18 04:33:20.982,SUCCESS,ERR_SUCCESS
TXN00011488,6,2026-08-18 04:33:21.153,SUCCESS,ERR_SUCCESS
TXN00011488,7,2026-08-18 04:33:21.306,SUCCESS,ERR_SUCCESS
TXN00011489,1,2026-08-02 00:41:38.053,SUCCESS,ERR_SUCCESS
TXN00011489,2,2026-08-02 00:41:38.290,SUCCESS,ERR_SUCCESS
TXN00011489,3,2026-08-02 00:41:38.501,SUCCESS,ERR_SUCCESS
TXN00011489,4,2026-08-02 00:41:38.708,SUCCESS,ERR_SUCCESS
TXN00011489,5,2026-08-02 00:41:38.789,SUCCESS,ERR_SUCCESS
TXN00011489,6,2026-08-02 00:41:38.905,SUCCESS,ERR_SUCCESS
TXN00011489,7,2026-08-02 00:41:39.024,SUCCESS,ERR_SUCCESS
TXN00011490,1,2026-08-10 16:11:53.195,SUCCESS,ERR_SUCCESS
TXN00011490,2,2026-08-10 16:11:53.383,SUCCESS,ERR_SUCCESS
TXN00011490,3,2026-08-10 16:11:53.666,SUCCESS,ERR_SUCCESS
TXN00011490,4,2026-08-10 16:11:53.841,SUCCESS,ERR_SUCCESS
TXN00011490,5,2026-08-10 16:11:54.000,SUCCESS,ERR_SUCCESS
TXN00011490,6,2026-08-10 16:11:54.281,SUCCESS,ERR_SUCCESS
TXN00011490,7,2026-08-10 16:11:54.400,SUCCESS,ERR_SUCCESS
TXN00011491,1,2026-07-28 06:44:53.205,SUCCESS,ERR_SUCCESS
TXN00011491,2,2026-07-28 06:44:53.351,SUCCESS,ERR_SUCCESS
TXN00011491,3,2026-07-28 06:44:53.466,SUCCESS,ERR_SUCCESS
TXN00011491,4,2026-07-28 06:44:53.583,SUCCESS,ERR_SUCCESS
TXN00011491,5,2026-07-28 06:44:53.651,SUCCESS,ERR_SUCCESS
TXN00011491,6,2026-07-28 06:44:53.832,SUCCESS,ERR_SUCCESS
TXN00011491,7,2026-07-28 06:44:54.094,SUCCESS,ERR_SUCCESS
TXN00011492,1,2026-08-19 09:37:06.167,SUCCESS,ERR_SUCCESS
TXN00011492,2,2026-08-19 09:37:06.388,SUCCESS,ERR_SUCCESS
TXN00011492,3,2026-08-19 09:37:06.664,FAILED,ERR_BD_02
TXN00011493,1,2026-08-15 09:06:09.130,SUCCESS,ERR_SUCCESS
TXN00011493,2,2026-08-15 09:06:09.307,SUCCESS,ERR_SUCCESS
TXN00011493,3,2026-08-15 09:06:09.527,SUCCESS,ERR_SUCCESS
TXN00011493,4,2026-08-15 09:06:09.720,SUCCESS,ERR_SUCCESS
TXN00011493,5,2026-08-15 09:06:09.914,SUCCESS,ERR_SUCCESS
TXN00011493,6,2026-08-15 09:06:10.076,SUCCESS,ERR_SUCCESS
TXN00011493,7,2026-08-15 09:06:10.174,SUCCESS,ERR_SUCCESS
TXN00011494,1,2026-08-17 19:21:45.184,SUCCESS,ERR_SUCCESS
TXN00011494,2,2026-08-17 19:21:45.278,SUCCESS,ERR_SUCCESS
TXN00011494,3,2026-08-17 19:21:45.388,SUCCESS,ERR_SUCCESS
TXN00011494,4,2026-08-17 19:21:45.535,SUCCESS,ERR_SUCCESS
TXN00011494,5,2026-08-17 19:21:45.650,SUCCESS,ERR_SUCCESS
TXN00011494,6,2026-08-17 19:21:45.743,SUCCESS,ERR_SUCCESS
TXN00011494,7,2026-08-17 19:21:45.884,SUCCESS,ERR_SUCCESS
TXN00011495,1,2026-08-01 02:07:50.085,SUCCESS,ERR_SUCCESS
TXN00011495,2,2026-08-01 02:07:50.280,SUCCESS,ERR_SUCCESS
TXN00011495,3,2026-08-01 02:07:50.519,SUCCESS,ERR_SUCCESS
TXN00011495,4,2026-08-01 02:07:50.647,SUCCESS,ERR_SUCCESS
TXN00011495,5,2026-08-01 02:07:50.699,SUCCESS,ERR_SUCCESS
TXN00011495,6,2026-08-01 02:07:50.956,SUCCESS,ERR_SUCCESS
TXN00011495,7,2026-08-01 02:07:51.188,SUCCESS,ERR_SUCCESS
TXN00011496,1,2026-07-30 12:58:04.112,SUCCESS,ERR_SUCCESS
TXN00011496,2,2026-07-30 12:58:04.235,SUCCESS,ERR_SUCCESS
TXN00011496,3,2026-07-30 12:58:04.416,SUCCESS,ERR_SUCCESS
TXN00011496,4,2026-07-30 12:58:04.631,SUCCESS,ERR_SUCCESS
TXN00011496,5,2026-07-30 12:58:04.887,SUCCESS,ERR_SUCCESS
TXN00011496,6,2026-07-30 12:58:05.028,SUCCESS,ERR_SUCCESS
TXN00011496,7,2026-07-30 12:58:05.154,SUCCESS,ERR_SUCCESS
TXN00011497,1,2026-08-20 06:43:05.147,SUCCESS,ERR_SUCCESS
TXN00011497,2,2026-08-20 06:43:05.256,SUCCESS,ERR_SUCCESS
TXN00011497,3,2026-08-20 06:43:05.512,SUCCESS,ERR_SUCCESS
TXN00011497,4,2026-08-20 06:43:05.743,SUCCESS,ERR_SUCCESS
TXN00011497,5,2026-08-20 06:43:05.956,SUCCESS,ERR_SUCCESS
TXN00011497,6,2026-08-20 06:43:06.105,SUCCESS,ERR_SUCCESS
TXN00011497,7,2026-08-20 06:43:06.397,SUCCESS,ERR_SUCCESS
TXN00011498,1,2026-08-14 02:45:10.246,SUCCESS,ERR_SUCCESS
TXN00011498,2,2026-08-14 02:45:10.471,SUCCESS,ERR_SUCCESS
TXN00011498,3,2026-08-14 02:45:10.770,SUCCESS,ERR_SUCCESS
TXN00011498,4,2026-08-14 02:45:10.826,SUCCESS,ERR_SUCCESS
TXN00011498,5,2026-08-14 02:45:11.003,SUCCESS,ERR_SUCCESS
TXN00011498,6,2026-08-14 02:45:11.133,SUCCESS,ERR_SUCCESS
TXN00011498,7,2026-08-14 02:45:11.187,SUCCESS,ERR_SUCCESS
TXN00011499,1,2026-08-10 20:33:02.189,SUCCESS,ERR_SUCCESS
TXN00011499,2,2026-08-10 20:33:02.486,SUCCESS,ERR_SUCCESS
TXN00011499,3,2026-08-10 20:33:02.597,SUCCESS,ERR_SUCCESS
TXN00011499,4,2026-08-10 20:33:02.792,SUCCESS,ERR_SUCCESS
TXN00011499,5,2026-08-10 20:33:03.040,SUCCESS,ERR_SUCCESS
TXN00011499,6,2026-08-10 20:33:03.224,SUCCESS,ERR_SUCCESS
TXN00011499,7,2026-08-10 20:33:03.361,SUCCESS,ERR_SUCCESS
TXN00011500,1,2026-08-01 15:37:06.274,SUCCESS,ERR_SUCCESS
TXN00011500,2,2026-08-01 15:37:06.425,SUCCESS,ERR_SUCCESS
TXN00011500,3,2026-08-01 15:37:06.645,SUCCESS,ERR_SUCCESS
TXN00011500,4,2026-08-01 15:37:06.888,SUCCESS,ERR_SUCCESS
TXN00011500,5,2026-08-01 15:37:06.982,SUCCESS,ERR_SUCCESS
TXN00011500,6,2026-08-01 15:37:07.119,SUCCESS,ERR_SUCCESS
TXN00011500,7,2026-08-01 15:37:07.220,SUCCESS,ERR_SUCCESS
TXN00011501,1,2026-08-03 10:18:44.244,SUCCESS,ERR_SUCCESS
TXN00011501,2,2026-08-03 10:18:44.428,SUCCESS,ERR_SUCCESS
TXN00011501,3,2026-08-03 10:18:44.531,SUCCESS,ERR_SUCCESS
TXN00011501,4,2026-08-03 10:18:44.820,SUCCESS,ERR_SUCCESS
TXN00011501,5,2026-08-03 10:18:44.965,SUCCESS,ERR_SUCCESS
TXN00011501,6,2026-08-03 10:18:45.055,SUCCESS,ERR_SUCCESS
TXN00011501,7,2026-08-03 10:18:45.179,SUCCESS,ERR_SUCCESS
TXN00011502,1,2026-07-29 16:40:27.094,SUCCESS,ERR_SUCCESS
TXN00011502,2,2026-07-29 16:40:27.257,SUCCESS,ERR_SUCCESS
TXN00011502,3,2026-07-29 16:40:27.446,SUCCESS,ERR_SUCCESS
TXN00011502,4,2026-07-29 16:40:27.588,SUCCESS,ERR_SUCCESS
TXN00011502,5,2026-07-29 16:40:27.652,SUCCESS,ERR_SUCCESS
TXN00011502,6,2026-07-29 16:40:27.856,SUCCESS,ERR_SUCCESS
TXN00011502,7,2026-07-29 16:40:27.950,SUCCESS,ERR_SUCCESS
TXN00011503,1,2026-08-11 08:55:07.115,SUCCESS,ERR_SUCCESS
TXN00011503,2,2026-08-11 08:55:07.233,SUCCESS,ERR_SUCCESS
TXN00011503,3,2026-08-11 08:55:07.485,SUCCESS,ERR_SUCCESS
TXN00011503,4,2026-08-11 08:55:07.641,SUCCESS,ERR_SUCCESS
TXN00011503,5,2026-08-11 08:55:07.739,SUCCESS,ERR_SUCCESS
TXN00011503,6,2026-08-11 08:55:07.883,SUCCESS,ERR_SUCCESS
TXN00011503,7,2026-08-11 08:55:08.135,SUCCESS,ERR_SUCCESS
TXN00011504,1,2026-08-22 10:04:19.247,SUCCESS,ERR_SUCCESS
TXN00011504,2,2026-08-22 10:04:19.382,SUCCESS,ERR_SUCCESS
TXN00011504,3,2026-08-22 10:04:19.637,SUCCESS,ERR_SUCCESS
TXN00011504,4,2026-08-22 10:04:19.687,SUCCESS,ERR_SUCCESS
TXN00011504,5,2026-08-22 10:04:19.915,SUCCESS,ERR_SUCCESS
TXN00011504,6,2026-08-22 10:04:20.111,SUCCESS,ERR_SUCCESS
TXN00011504,7,2026-08-22 10:04:20.211,SUCCESS,ERR_SUCCESS
TXN00011505,1,2026-08-12 15:28:42.131,SUCCESS,ERR_SUCCESS
TXN00011505,2,2026-08-12 15:28:42.343,SUCCESS,ERR_SUCCESS
TXN00011505,3,2026-08-12 15:28:42.451,SUCCESS,ERR_SUCCESS
TXN00011505,4,2026-08-12 15:28:42.580,SUCCESS,ERR_SUCCESS
TXN00011505,5,2026-08-12 15:28:42.809,SUCCESS,ERR_SUCCESS
TXN00011505,6,2026-08-12 15:28:43.016,SUCCESS,ERR_SUCCESS
TXN00011505,7,2026-08-12 15:28:43.098,SUCCESS,ERR_SUCCESS
TXN00011506,1,2026-08-04 11:17:59.058,SUCCESS,ERR_SUCCESS
TXN00011506,2,2026-08-04 11:17:59.317,SUCCESS,ERR_SUCCESS
TXN00011506,3,2026-08-04 11:17:59.456,SUCCESS,ERR_SUCCESS
TXN00011506,4,2026-08-04 11:17:59.509,SUCCESS,ERR_SUCCESS
TXN00011506,5,2026-08-04 11:17:59.602,SUCCESS,ERR_SUCCESS
TXN00011506,6,2026-08-04 11:17:59.815,SUCCESS,ERR_SUCCESS
TXN00011506,7,2026-08-04 11:17:59.893,SUCCESS,ERR_SUCCESS
TXN00011507,1,2026-08-07 11:10:42.224,SUCCESS,ERR_SUCCESS
TXN00011507,2,2026-08-07 11:10:42.293,SUCCESS,ERR_SUCCESS
TXN00011507,3,2026-08-07 11:10:42.577,SUCCESS,ERR_SUCCESS
TXN00011507,4,2026-08-07 11:10:42.628,SUCCESS,ERR_SUCCESS
TXN00011507,5,2026-08-07 11:10:42.833,SUCCESS,ERR_SUCCESS
TXN00011507,6,2026-08-07 11:10:43.013,SUCCESS,ERR_SUCCESS
TXN00011507,7,2026-08-07 11:10:43.229,SUCCESS,ERR_SUCCESS
TXN00011508,1,2026-08-03 16:59:36.064,SUCCESS,ERR_SUCCESS
TXN00011508,2,2026-08-03 16:59:36.336,SUCCESS,ERR_SUCCESS
TXN00011508,3,2026-08-03 16:59:36.572,SUCCESS,ERR_SUCCESS
TXN00011508,4,2026-08-03 16:59:36.855,SUCCESS,ERR_SUCCESS
TXN00011508,5,2026-08-03 16:59:37.089,SUCCESS,ERR_SUCCESS
TXN00011508,6,2026-08-03 16:59:37.313,SUCCESS,ERR_SUCCESS
TXN00011508,7,2026-08-03 16:59:37.445,SUCCESS,ERR_SUCCESS
TXN00011509,1,2026-08-20 06:42:42.287,SUCCESS,ERR_SUCCESS
TXN00011509,2,2026-08-20 06:42:42.361,SUCCESS,ERR_SUCCESS
TXN00011509,3,2026-08-20 06:42:42.623,SUCCESS,ERR_SUCCESS
TXN00011509,4,2026-08-20 06:42:42.704,SUCCESS,ERR_SUCCESS
TXN00011509,5,2026-08-20 06:42:42.902,SUCCESS,ERR_SUCCESS
TXN00011509,6,2026-08-20 06:42:43.023,SUCCESS,ERR_SUCCESS
TXN00011509,7,2026-08-20 06:42:43.107,SUCCESS,ERR_SUCCESS
TXN00011510,1,2026-08-27 00:02:19.106,SUCCESS,ERR_SUCCESS
TXN00011510,2,2026-08-27 00:02:19.283,SUCCESS,ERR_SUCCESS
TXN00011510,3,2026-08-27 00:02:19.483,SUCCESS,ERR_SUCCESS
TXN00011510,4,2026-08-27 00:02:19.720,SUCCESS,ERR_SUCCESS
TXN00011510,5,2026-08-27 00:02:19.825,SUCCESS,ERR_SUCCESS
TXN00011510,6,2026-08-27 00:02:19.958,SUCCESS,ERR_SUCCESS
TXN00011510,7,2026-08-27 00:02:20.070,SUCCESS,ERR_SUCCESS
TXN00011511,1,2026-08-19 01:54:46.193,SUCCESS,ERR_SUCCESS
TXN00011511,2,2026-08-19 01:54:46.436,SUCCESS,ERR_SUCCESS
TXN00011511,3,2026-08-19 01:54:46.706,SUCCESS,ERR_SUCCESS
TXN00011511,4,2026-08-19 01:54:46.794,SUCCESS,ERR_SUCCESS
TXN00011511,5,2026-08-19 01:54:46.917,SUCCESS,ERR_SUCCESS
TXN00011511,6,2026-08-19 01:54:47.205,SUCCESS,ERR_SUCCESS
TXN00011511,7,2026-08-19 01:54:47.374,SUCCESS,ERR_SUCCESS
TXN00011512,1,2026-07-30 13:53:21.291,SUCCESS,ERR_SUCCESS
TXN00011512,2,2026-07-30 13:53:21.357,SUCCESS,ERR_SUCCESS
TXN00011512,3,2026-07-30 13:53:21.657,SUCCESS,ERR_SUCCESS
TXN00011512,4,2026-07-30 13:53:21.766,SUCCESS,ERR_SUCCESS
TXN00011512,5,2026-07-30 13:53:21.960,SUCCESS,ERR_SUCCESS
TXN00011512,6,2026-07-30 13:53:22.231,SUCCESS,ERR_SUCCESS
TXN00011512,7,2026-07-30 13:53:22.408,SUCCESS,ERR_SUCCESS
TXN00011513,1,2026-08-12 04:09:28.191,SUCCESS,ERR_SUCCESS
TXN00011513,2,2026-08-12 04:09:28.421,SUCCESS,ERR_SUCCESS
TXN00011513,3,2026-08-12 04:09:28.695,SUCCESS,ERR_SUCCESS
TXN00011513,4,2026-08-12 04:09:28.877,SUCCESS,ERR_SUCCESS
TXN00011513,5,2026-08-12 04:09:28.937,SUCCESS,ERR_SUCCESS
TXN00011513,6,2026-08-12 04:09:29.149,SUCCESS,ERR_SUCCESS
TXN00011513,7,2026-08-12 04:09:29.343,SUCCESS,ERR_SUCCESS
TXN00011514,1,2026-08-18 14:50:49.138,SUCCESS,ERR_SUCCESS
TXN00011514,2,2026-08-18 14:50:49.432,SUCCESS,ERR_SUCCESS
TXN00011514,3,2026-08-18 14:50:49.665,FAILED,ERR_BD_02
TXN00011515,1,2026-08-07 05:51:27.296,SUCCESS,ERR_SUCCESS
TXN00011515,2,2026-08-07 05:51:27.482,SUCCESS,ERR_SUCCESS
TXN00011515,3,2026-08-07 05:51:27.729,SUCCESS,ERR_SUCCESS
TXN00011515,4,2026-08-07 05:51:27.846,SUCCESS,ERR_SUCCESS
TXN00011515,5,2026-08-07 05:51:28.125,SUCCESS,ERR_SUCCESS
TXN00011515,6,2026-08-07 05:51:28.393,SUCCESS,ERR_SUCCESS
TXN00011515,7,2026-08-07 05:51:28.501,SUCCESS,ERR_SUCCESS
TXN00011516,1,2026-08-01 07:51:16.144,SUCCESS,ERR_SUCCESS
TXN00011516,2,2026-08-01 07:51:16.306,SUCCESS,ERR_SUCCESS
TXN00011516,3,2026-08-01 07:51:16.481,SUCCESS,ERR_SUCCESS
TXN00011516,4,2026-08-01 07:51:16.603,SUCCESS,ERR_SUCCESS
TXN00011516,5,2026-08-01 07:51:16.668,SUCCESS,ERR_SUCCESS
TXN00011516,6,2026-08-01 07:51:16.857,SUCCESS,ERR_SUCCESS
TXN00011516,7,2026-08-01 07:51:16.973,SUCCESS,ERR_SUCCESS
TXN00011517,1,2026-08-14 23:12:00.244,SUCCESS,ERR_SUCCESS
TXN00011517,2,2026-08-14 23:12:00.430,SUCCESS,ERR_SUCCESS
TXN00011517,3,2026-08-14 23:12:00.503,SUCCESS,ERR_SUCCESS
TXN00011517,4,2026-08-14 23:12:00.690,SUCCESS,ERR_SUCCESS
TXN00011517,5,2026-08-14 23:12:00.962,SUCCESS,ERR_SUCCESS
TXN00011517,6,2026-08-14 23:12:01.043,SUCCESS,ERR_SUCCESS
TXN00011517,7,2026-08-14 23:12:01.110,SUCCESS,ERR_SUCCESS
TXN00011518,1,2026-08-03 17:27:30.157,SUCCESS,ERR_SUCCESS
TXN00011518,2,2026-08-03 17:27:30.438,SUCCESS,ERR_SUCCESS
TXN00011518,3,2026-08-03 17:27:30.553,SUCCESS,ERR_SUCCESS
TXN00011518,4,2026-08-03 17:27:30.703,SUCCESS,ERR_SUCCESS
TXN00011518,5,2026-08-03 17:27:30.944,SUCCESS,ERR_SUCCESS
TXN00011518,6,2026-08-03 17:27:31.046,SUCCESS,ERR_SUCCESS
TXN00011518,7,2026-08-03 17:27:31.161,SUCCESS,ERR_SUCCESS
TXN00011519,1,2026-08-12 12:41:29.259,SUCCESS,ERR_SUCCESS
TXN00011519,2,2026-08-12 12:41:29.460,SUCCESS,ERR_SUCCESS
TXN00011519,3,2026-08-12 12:41:29.570,SUCCESS,ERR_SUCCESS
TXN00011519,4,2026-08-12 12:41:29.645,SUCCESS,ERR_SUCCESS
TXN00011519,5,2026-08-12 12:41:29.887,SUCCESS,ERR_SUCCESS
TXN00011519,6,2026-08-12 12:41:30.044,SUCCESS,ERR_SUCCESS
TXN00011519,7,2026-08-12 12:41:30.221,SUCCESS,ERR_SUCCESS
TXN00011520,1,2026-08-11 11:19:09.161,SUCCESS,ERR_SUCCESS
TXN00011520,2,2026-08-11 11:19:09.366,SUCCESS,ERR_SUCCESS
TXN00011520,3,2026-08-11 11:19:09.417,SUCCESS,ERR_SUCCESS
TXN00011520,4,2026-08-11 11:19:09.684,SUCCESS,ERR_SUCCESS
TXN00011520,5,2026-08-11 11:19:09.937,SUCCESS,ERR_SUCCESS
TXN00011520,6,2026-08-11 11:19:10.026,SUCCESS,ERR_SUCCESS
TXN00011520,7,2026-08-11 11:19:10.191,SUCCESS,ERR_SUCCESS
TXN00011521,1,2026-08-12 18:27:00.137,SUCCESS,ERR_SUCCESS
TXN00011521,2,2026-08-12 18:27:00.289,SUCCESS,ERR_SUCCESS
TXN00011521,3,2026-08-12 18:27:00.463,SUCCESS,ERR_SUCCESS
TXN00011521,4,2026-08-12 18:27:00.696,SUCCESS,ERR_SUCCESS
TXN00011521,5,2026-08-12 18:27:00.797,SUCCESS,ERR_SUCCESS
TXN00011521,6,2026-08-12 18:27:00.898,SUCCESS,ERR_SUCCESS
TXN00011521,7,2026-08-12 18:27:00.981,SUCCESS,ERR_SUCCESS
TXN00011522,1,2026-08-18 02:30:55.053,SUCCESS,ERR_SUCCESS
TXN00011522,2,2026-08-18 02:30:55.211,SUCCESS,ERR_SUCCESS
TXN00011522,3,2026-08-18 02:30:55.453,SUCCESS,ERR_SUCCESS
TXN00011522,4,2026-08-18 02:30:55.686,SUCCESS,ERR_SUCCESS
TXN00011522,5,2026-08-18 02:30:55.738,SUCCESS,ERR_SUCCESS
TXN00011522,6,2026-08-18 02:30:55.946,SUCCESS,ERR_SUCCESS
TXN00011522,7,2026-08-18 02:30:56.179,SUCCESS,ERR_SUCCESS
TXN00011523,1,2026-08-20 09:56:27.224,SUCCESS,ERR_SUCCESS
TXN00011523,2,2026-08-20 09:56:27.363,SUCCESS,ERR_SUCCESS
TXN00011523,3,2026-08-20 09:56:27.566,SUCCESS,ERR_SUCCESS
TXN00011523,4,2026-08-20 09:56:27.745,SUCCESS,ERR_SUCCESS
TXN00011523,5,2026-08-20 09:56:27.841,SUCCESS,ERR_SUCCESS
TXN00011523,6,2026-08-20 09:56:28.066,SUCCESS,ERR_SUCCESS
TXN00011523,7,2026-08-20 09:56:28.297,SUCCESS,ERR_SUCCESS
TXN00011524,1,2026-08-13 07:01:35.104,SUCCESS,ERR_SUCCESS
TXN00011524,2,2026-08-13 07:01:35.185,SUCCESS,ERR_SUCCESS
TXN00011524,3,2026-08-13 07:01:35.471,FAILED,ERR_NET_01
TXN00011525,1,2026-07-29 11:49:27.212,SUCCESS,ERR_SUCCESS
TXN00011525,2,2026-07-29 11:49:27.274,SUCCESS,ERR_SUCCESS
TXN00011525,3,2026-07-29 11:49:27.348,SUCCESS,ERR_SUCCESS
TXN00011525,4,2026-07-29 11:49:27.540,SUCCESS,ERR_SUCCESS
TXN00011525,5,2026-07-29 11:49:27.785,SUCCESS,ERR_SUCCESS
TXN00011525,6,2026-07-29 11:49:28.028,SUCCESS,ERR_SUCCESS
TXN00011525,7,2026-07-29 11:49:28.090,SUCCESS,ERR_SUCCESS
TXN00011526,1,2026-08-02 02:07:40.291,SUCCESS,ERR_SUCCESS
TXN00011526,2,2026-08-02 02:07:40.572,SUCCESS,ERR_SUCCESS
TXN00011526,3,2026-08-02 02:07:40.624,SUCCESS,ERR_SUCCESS
TXN00011526,4,2026-08-02 02:07:40.872,SUCCESS,ERR_SUCCESS
TXN00011526,5,2026-08-02 02:07:41.005,SUCCESS,ERR_SUCCESS
TXN00011526,6,2026-08-02 02:07:41.140,SUCCESS,ERR_SUCCESS
